,Country,Date,Atleast1dose,FullVaccination,DosePer,FullVaccPer
393,Ireland,11-Feb-21,"1,71,239","89,834",3.50%,1.80%
394,Ireland,12-Feb-21,"1,75,238","89,999",3.60%,1.80%
395,Ireland,13-Feb-21,"1,76,926","91,625",3.60%,1.90%
396,Ireland,14-Feb-21,"1,80,192","91,750",3.70%,1.90%
397,Ireland,15-Feb-21,"1,82,193","98,388",3.70%,2.00%
398,Ireland,16-Feb-21,"1,87,893","1,05,859",3.80%,2.20%
399,Ireland,17-Feb-21,"1,97,609","1,13,291",4.00%,2.30%
400,Ireland,18-Feb-21,"2,05,955","1,20,520",4.20%,2.50%
401,Ireland,19-Feb-21,"2,14,384","1,26,320",4.40%,2.60%
402,Ireland,20-Feb-21,"2,19,899","1,30,423",4.50%,2.70%
403,Ireland,21-Feb-21,"2,22,073","1,31,898",4.50%,2.70%
404,Ireland,22-Feb-21,"2,26,291","1,33,325",4.60%,2.70%
405,Ireland,23-Feb-21,"2,38,841","1,34,439",4.90%,2.70%
406,Ireland,24-Feb-21,"2,54,948","1,36,407",5.20%,2.80%
407,Ireland,24-Feb-21,"2,54,948","1,36,407",5.20%,2.80%
408,Ireland,25-Feb-21,"2,71,594","1,37,935",5.50%,2.80%
409,Ireland,26-Feb-21,"2,85,780","1,40,290",5.80%,2.90%
410,Ireland,27-Feb-21,"2,94,550","1,41,345",6.00%,2.90%
411,Ireland,28-Feb-21,"2,97,899","1,41,883",6.10%,2.90%
412,Ireland,01-Mar-21,"3,03,550","1,42,924",6.20%,2.90%
413,Ireland,02-Mar-21,"3,16,056","1,44,581",6.40%,2.90%
414,Ireland,04-Mar-21,"3,46,256","1,47,617",7.10%,3.00%
415,Ireland,05-Mar-21,"3,63,601","1,49,721",7.40%,3.10%
416,Ireland,06-Mar-21,"3,73,149","1,49,920",7.60%,3.10%
417,Ireland,07-Mar-21,"3,75,521","1,50,247",7.70%,3.10%
418,Ireland,08-Mar-21,"3,82,528","1,54,089",7.80%,3.10%
419,Ireland,09-Mar-21,"3,96,089","1,57,072",8.10%,3.20%
420,Ireland,10-Mar-21,"4,09,662","1,60,729",8.40%,3.30%
421,Ireland,11-Mar-21,"4,26,819","1,62,693",8.70%,3.30%
422,Ireland,12-Mar-21,"4,43,092","1,63,812",9.00%,3.30%
423,Ireland,12-Mar-21,"4,43,092","1,63,812",9.00%,3.30%
424,Ireland,13-Mar-21,"4,51,589","1,64,345",9.20%,3.40%
425,Ireland,14-Mar-21,"4,52,554","1,64,496",9.20%,3.40%
426,Ireland,15-Mar-21,"4,55,182","1,65,398",9.30%,3.40%
427,Ireland,16-Mar-21,"4,63,500","1,68,859",9.50%,3.40%
428,Ireland,17-Mar-21,"4,68,328","1,71,258",9.50%,3.50%
429,Ireland,18-Mar-21,"4,78,725","1,75,526",9.80%,3.60%
430,Ireland,19-Mar-21,"4,87,466","1,81,063",9.90%,3.70%
431,Ireland,20-Mar-21,"4,92,106","1,83,840",10.00%,3.70%
432,Ireland,21-Mar-21,"4,95,824","1,84,191",10.10%,3.80%
433,Ireland,22-Mar-21,"5,03,796","1,86,653",10.30%,3.80%
434,Ireland,23-Mar-21,"5,15,800","1,93,548",10.50%,3.90%
435,Ireland,24-Mar-21,"5,29,984","2,02,694",10.80%,4.10%
436,Ireland,25-Mar-21,"5,48,945","2,11,223",11.20%,4.30%
437,Ireland,26-Mar-21,"5,67,023","2,19,546",11.60%,4.50%
438,Ireland,27-Mar-21,"5,77,641","2,24,861",11.80%,4.60%
439,Ireland,28-Mar-21,"5,80,857","2,25,684",11.80%,4.60%
440,Ireland,28-Mar-21,"5,80,857","2,25,684",11.80%,4.60%
441,Ireland,29-Mar-21,"5,90,688","2,28,988",12.00%,4.70%
442,Ireland,30-Mar-21,"6,03,802","2,36,759",12.30%,4.80%
443,Ireland,31-Mar-21,"6,19,003","2,46,457",12.60%,5.00%
444,Ireland,01-Apr-21,"6,36,963","2,56,412",13.00%,5.20%
445,Ireland,02-Apr-21,"6,55,292","2,68,586",13.40%,5.50%
446,Ireland,03-Apr-21,"6,60,800","2,71,524",13.50%,5.50%
447,Ireland,05-Apr-21,"6,67,182","2,73,701",13.60%,5.60%
448,Ireland,06-Apr-21,"6,79,844","2,82,043",13.90%,5.80%
449,Bulgaria,29-Dec-20,"1,719",0,0.00%,0.00%
450,Bulgaria,30-Dec-20,"4,608",0,0.10%,0.00%
451,Bulgaria,05-Jan-21,"5,448",0,0.10%,0.00%
452,Bulgaria,06-Jan-21,"7,913",0,0.10%,0.00%
453,Bulgaria,08-Jan-21,"13,355",0,0.20%,0.00%
454,Bulgaria,09-Jan-21,"13,473",0,0.20%,0.00%
455,Bulgaria,12-Jan-21,"15,780",0,0.20%,0.00%
456,Bulgaria,13-Jan-21,"17,038",0,0.20%,0.00%
457,Bulgaria,15-Jan-21,"18,126",0,0.30%,0.00%
458,Bulgaria,16-Jan-21,"18,332",0,0.30%,0.00%
459,Bulgaria,18-Jan-21,"18,524","1,114",0.30%,0.00%
460,Bulgaria,19-Jan-21,"19,058","3,168",0.30%,0.00%
461,Bulgaria,21-Jan-21,"20,719","4,532",0.30%,0.10%
462,Bulgaria,23-Jan-21,"21,509","4,610",0.30%,0.10%
463,Bulgaria,24-Jan-21,"21,533","4,610",0.30%,0.10%
464,Bulgaria,26-Jan-21,"23,667","5,455",0.30%,0.10%
465,Bulgaria,27-Jan-21,"25,245","7,672",0.40%,0.10%
466,Bulgaria,29-Jan-21,"27,856","12,949",0.40%,0.20%
467,Bulgaria,30-Jan-21,"27,957","13,063",0.40%,0.20%
468,Bulgaria,01-Feb-21,"28,978","13,656",0.40%,0.20%
469,Bulgaria,02-Feb-21,"30,817","15,100",0.40%,0.20%
470,Bulgaria,04-Feb-21,"36,929","17,096",0.50%,0.20%
471,Bulgaria,05-Feb-21,"39,468","17,392",0.60%,0.20%
472,Bulgaria,07-Feb-21,"39,646","17,392",0.60%,0.20%
473,Bulgaria,08-Feb-21,"41,407","17,481",0.60%,0.20%
474,Bulgaria,10-Feb-21,"47,551","18,612",0.70%,0.30%
475,Bulgaria,11-Feb-21,"51,435","19,688",0.70%,0.30%
476,Bulgaria,13-Feb-21,"54,646","20,674",0.80%,0.30%
477,Bulgaria,14-Feb-21,"54,690","20,698",0.80%,0.30%
478,Bulgaria,16-Feb-21,"58,562","22,776",0.80%,0.30%
479,Bulgaria,18-Feb-21,"65,073","25,441",0.90%,0.40%
480,Bulgaria,19-Feb-21,"77,518","26,750",1.10%,0.40%
481,Bulgaria,21-Feb-21,"92,381","26,973",1.30%,0.40%
482,Bulgaria,22-Feb-21,"1,03,111","27,952",1.50%,0.40%
483,Bulgaria,24-Feb-21,"1,36,454","32,008",1.90%,0.50%
484,Bulgaria,25-Feb-21,"1,53,793","34,719",2.20%,0.50%
485,Bulgaria,27-Feb-21,"1,72,393","37,367",2.50%,0.50%
486,Bulgaria,28-Feb-21,"1,75,066","37,379",2.50%,0.50%
487,Bulgaria,02-Mar-21,"2,02,247","41,525",2.90%,0.60%
488,Bulgaria,03-Mar-21,"2,06,296","41,873",2.90%,0.60%
489,Bulgaria,05-Mar-21,"2,34,526","49,938",3.40%,0.70%
490,Bulgaria,06-Mar-21,"2,37,067","50,051",3.40%,0.70%
491,Bulgaria,08-Mar-21,"2,43,479","50,653",3.50%,0.70%
492,Bulgaria,09-Mar-21,"2,50,507","51,644",3.60%,0.70%
493,Bulgaria,11-Mar-21,"2,70,587","53,859",3.90%,0.80%
494,Bulgaria,12-Mar-21,"2,79,324","57,336",4.00%,0.80%
495,Bulgaria,14-Mar-21,"2,80,462","58,417",4.00%,0.80%
496,Bulgaria,16-Mar-21,"2,84,266","61,728",4.10%,0.90%
497,Bulgaria,17-Mar-21,"2,86,950","63,752",4.10%,0.90%
498,Bulgaria,19-Mar-21,"2,93,176","69,545",4.20%,1.00%
499,Bulgaria,20-Mar-21,"2,95,794","70,753",4.20%,1.00%
500,Bulgaria,22-Mar-21,"3,02,517","73,853",4.30%,1.10%
501,Bulgaria,23-Mar-21,"3,10,415","78,390",4.40%,1.10%
502,Bulgaria,25-Mar-21,"3,32,467","83,134",4.70%,1.20%
503,Bulgaria,26-Mar-21,"3,43,120","87,108",4.90%,1.20%
504,Bulgaria,28-Mar-21,"3,48,327","88,214",5.00%,1.30%
505,Bulgaria,29-Mar-21,"3,55,220","90,327",5.10%,1.30%
506,Bulgaria,31-Mar-21,"3,77,440","95,003",5.40%,1.40%
507,Bulgaria,01-Apr-21,"3,88,595","97,407",5.60%,1.40%
508,Bulgaria,03-Apr-21,"4,01,514","1,00,564",5.70%,1.40%
509,Bulgaria,04-Apr-21,"4,02,693","1,00,877",5.80%,1.40%
510,Bulgaria,06-Apr-21,"4,14,790","1,04,845",5.90%,1.50%
511,Bulgaria,07-Apr-21,"4,25,706","1,07,747",6.10%,1.50%
512,Bulgaria,09-Apr-21,"4,54,711","1,12,685",6.50%,1.60%
513,Italy,01-Jan-21,"50,833",0,0.10%,0.00%
514,Italy,03-Jan-21,"1,24,472",0,0.20%,0.00%
515,Italy,04-Jan-21,"1,93,105",0,0.30%,0.00%
516,Italy,06-Jan-21,"3,37,816",0,0.60%,0.00%
517,Italy,07-Jan-21,"4,29,976",0,0.70%,0.00%
518,Italy,09-Jan-21,"6,12,342",0,1.00%,0.00%
519,Italy,10-Jan-21,"6,72,668",0,1.10%,0.00%
520,Italy,12-Jan-21,"8,35,396",0,1.40%,0.00%
521,Italy,13-Jan-21,"9,29,712",0,1.50%,0.00%
522,Italy,15-Jan-21,"11,12,177",0,1.80%,0.00%
523,Italy,17-Jan-21,"12,10,648","2,905",2.00%,0.00%
524,Italy,18-Jan-21,"12,49,056","7,833",2.10%,0.00%
525,Italy,20-Jan-21,"13,05,471","14,042",2.20%,0.00%
526,Italy,21-Jan-21,"13,21,049","33,618",2.20%,0.10%
527,Italy,23-Jan-21,"13,38,879","80,297",2.20%,0.10%
528,Italy,24-Jan-21,"13,41,909","1,10,909",2.20%,0.20%
529,Italy,26-Jan-21,"13,50,451","2,50,840",2.20%,0.40%
