Country,Date,New_cases,Total_Cases,Total_Percent
Finland,26 Feb 2021,720,56094,1.02
Finland,26 Feb 2021,720,56094,1.02
Finland,27 Feb 2021,645,56739,1.03
Finland,28 Feb 2021,620,57359,1.04
Finland,28 Feb 2021,620,57359,1.04
Finland,1 Mar 2021,392,57751,1.05
Finland,1 Mar 2021,392,57751,1.05
Finland,1 Mar 2021,392,57751,1.05
Finland,2 Mar 2021,581,58332,1.06
Finland,3 Mar 2021,797,59129,1.07
Finland,3 Mar 2021,797,59129,1.07
Finland,4 Mar 2021,758,59887,1.08
Finland,4 Mar 2021,758,59887,1.08
Finland,4 Mar 2021,758,59887,1.08
Finland,5 Mar 2021,704,60591,1.1
Finland,6 Mar 2021,648,61239,1.11
Finland,6 Mar 2021,648,61239,1.11
Finland,7 Mar 2021,511,61750,1.12
Finland,8 Mar 2021,459,62209,1.13
Finland,8 Mar 2021,459,62209,1.13
Finland,8 Mar 2021,459,62209,1.13
Finland,9 Mar 2021,588,62797,1.14
Finland,9 Mar 2021,588,62797,1.14
Finland,10 Mar 2021,779,63576,1.15
Finland,11 Mar 2021,720,64296,1.16
Finland,11 Mar 2021,720,64296,1.16
Finland,11 Mar 2021,720,64296,1.16
Finland,12 Mar 2021,706,65002,1.18
Finland,12 Mar 2021,706,65002,1.18
Finland,13 Mar 2021,691,65693,1.19
Finland,14 Mar 2021,863,66556,1.2
Finland,14 Mar 2021,863,66556,1.2
Finland,15 Mar 2021,465,67021,1.21
Finland,15 Mar 2021,465,67021,1.21
Finland,15 Mar 2021,465,67021,1.21
Finland,16 Mar 2021,517,67538,1.22
Finland,17 Mar 2021,842,68380,1.24
Finland,17 Mar 2021,842,68380,1.24
Finland,18 Mar 2021,804,69184,1.25
Finland,18 Mar 2021,804,69184,1.25
Finland,18 Mar 2021,804,69184,1.25
Finland,19 Mar 2021,770,69954,1.27
Finland,20 Mar 2021,856,70810,1.28
Finland,20 Mar 2021,856,70810,1.28
Finland,21 Mar 2021,520,71330,1.29
Finland,21 Mar 2021,520,71330,1.29
Finland,21 Mar 2021,520,71330,1.29
Finland,22 Mar 2021,430,71760,1.3
Finland,23 Mar 2021,640,72400,1.31
Finland,23 Mar 2021,640,72400,1.31
Finland,24 Mar 2021,803,73203,1.32
Finland,25 Mar 2021,726,73929,1.34
Finland,25 Mar 2021,726,73929,1.34
Finland,25 Mar 2021,726,73929,1.34
Finland,26 Mar 2021,512,74441,1.35
Finland,26 Mar 2021,512,74441,1.35
Finland,27 Mar 2021,791,75232,1.36
Finland,28 Mar 2021,458,75690,1.37
Finland,28 Mar 2021,458,75690,1.37
Finland,28 Mar 2021,458,75690,1.37
Finland,29 Mar 2021,422,76112,1.38
Finland,29 Mar 2021,422,76112,1.38
Finland,30 Mar 2021,420,76532,1.39
Finland,31 Mar 2021,607,77139,1.4
Finland,31 Mar 2021,607,77139,1.4
Finland,31 Mar 2021,607,77139,1.4
Finland,1 Apr 2021,654,77793,1.41
Finland,1 Apr 2021,654,77793,1.41
Finland,2 Apr 2021,566,78359,1.42
Finland,3 Apr 2021,422,78781,1.43
Finland,3 Apr 2021,422,78781,1.43
Finland,4 Apr 2021,302,79083,1.43
Finland,4 Apr 2021,302,79083,1.43
Finland,4 Apr 2021,302,79083,1.43
Finland,5 Apr 2021,341,79424,1.44
Finland,6 Apr 2021,331,79755,1.44
Finland,6 Apr 2021,331,79755,1.44
Finland,7 Apr 2021,348,80103,1.45
Finland,7 Apr 2021,348,80103,1.45
Finland,7 Apr 2021,348,80103,1.45
Finland,8 Apr 2021,426,80529,1.46
Finland,9 Apr 2021,419,80948,1.47
Finland,9 Apr 2021,419,80948,1.47
France,1 Mar 2020,30,30,0.0
France,1 Mar 2020,30,30,0.0
France,1 Mar 2020,30,30,0.0
France,1 Mar 2020,30,30,0.0
France,1 Mar 2020,30,30,0.0
France,1 Mar 2020,30,30,0.0
France,1 Mar 2020,30,30,0.0
France,1 Mar 2020,30,30,0.0
France,1 Mar 2020,30,30,0.0
France,1 Mar 2020,30,30,0.0
France,1 Mar 2020,30,30,0.0
France,1 Mar 2020,30,30,0.0
France,2 Mar 2020,61,91,0.0
France,3 Mar 2020,21,112,0.0
France,3 Mar 2020,21,112,0.0
France,3 Mar 2020,21,112,0.0
France,4 Mar 2020,73,185,0.0
France,4 Mar 2020,73,185,0.0
France,5 Mar 2020,138,323,0.0
France,6 Mar 2020,190,513,0.0
France,6 Mar 2020,190,513,0.0
France,6 Mar 2020,190,513,0.0
France,7 Mar 2020,336,849,0.0
France,7 Mar 2020,336,849,0.0
France,8 Mar 2020,177,1026,0.0
France,9 Mar 2020,286,1312,0.0
France,9 Mar 2020,286,1312,0.0
France,10 Mar 2020,372,1684,0.0
France,10 Mar 2020,372,1684,0.0
France,10 Mar 2020,372,1684,0.0
France,11 Mar 2020,497,2181,0.0
France,12 Mar 2020,595,2776,0.0
France,12 Mar 2020,595,2776,0.0
France,13 Mar 2020,785,3561,0.01
France,13 Mar 2020,785,3561,0.01
France,13 Mar 2020,785,3561,0.01
France,14 Mar 2020,838,4399,0.01
France,15 Mar 2020,924,5323,0.01
France,15 Mar 2020,924,5323,0.01
France,16 Mar 2020,1210,6533,0.01
France,17 Mar 2020,1097,7630,0.01
France,17 Mar 2020,1097,7630,0.01
France,17 Mar 2020,1097,7630,0.01
France,18 Mar 2020,1404,9034,0.01
France,18 Mar 2020,1404,9034,0.01
France,19 Mar 2020,1861,10895,0.02
France,20 Mar 2020,1617,12512,0.02
France,20 Mar 2020,1617,12512,0.02
France,20 Mar 2020,1617,12512,0.02
France,21 Mar 2020,1847,14359,0.02
France,21 Mar 2020,1847,14359,0.02
France,22 Mar 2020,2230,16589,0.02
France,23 Mar 2020,3167,19756,0.03
France,23 Mar 2020,3167,19756,0.03
France,24 Mar 2020,2446,22202,0.03
France,24 Mar 2020,2446,22202,0.03
France,24 Mar 2020,2446,22202,0.03
France,25 Mar 2020,2931,25133,0.04
France,26 Mar 2020,3922,29055,0.04
France,26 Mar 2020,3922,29055,0.04
France,27 Mar 2020,3809,32864,0.05
France,27 Mar 2020,3809,32864,0.05
France,27 Mar 2020,3809,32864,0.05
France,28 Mar 2020,4611,37475,0.06
France,29 Mar 2020,2599,40074,0.06
France,29 Mar 2020,2599,40074,0.06
France,30 Mar 2020,4376,44450,0.07
France,31 Mar 2020,7578,52028,0.08
France,31 Mar 2020,7578,52028,0.08
France,31 Mar 2020,7578,52028,0.08
France,1 Apr 2020,4861,56889,0.08
France,1 Apr 2020,4861,56889,0.08
France,2 Apr 2020,2116,59005,0.09
France,3 Apr 2020,5233,64238,0.1
France,3 Apr 2020,5233,64238,0.1
France,3 Apr 2020,5233,64238,0.1
France,4 Apr 2020,4267,68505,0.1
France,4 Apr 2020,4267,68505,0.1
France,5 Apr 2020,1873,70378,0.1
France,6 Apr 2020,3912,74290,0.11
France,6 Apr 2020,3912,74290,0.11
France,7 Apr 2020,3777,78067,0.12
France,7 Apr 2020,3777,78067,0.12
France,7 Apr 2020,3777,78067,0.12
France,8 Apr 2020,3881,81948,0.12
France,9 Apr 2020,4286,86234,0.13
France,9 Apr 2020,4286,86234,0.13
France,10 Apr 2020,4342,90576,0.13
France,10 Apr 2020,4342,90576,0.13
France,10 Apr 2020,4342,90576,0.13
France,11 Apr 2020,3114,93690,0.14
France,12 Apr 2020,1613,95303,0.14
France,12 Apr 2020,1613,95303,0.14
France,13 Apr 2020,2673,97976,0.15
France,14 Apr 2020,5497,103473,0.15
France,14 Apr 2020,5497,103473,0.15
France,14 Apr 2020,5497,103473,0.15
France,15 Apr 2020,2633,106106,0.16
France,15 Apr 2020,2633,106106,0.16
France,16 Apr 2020,2641,108747,0.16
France,17 Apr 2020,405,109152,0.16
France,17 Apr 2020,405,109152,0.16
France,17 Apr 2020,405,109152,0.16
France,18 Apr 2020,2569,111721,0.17
France,18 Apr 2020,2569,111721,0.17
France,19 Apr 2020,785,112506,0.17
France,20 Apr 2020,2051,114557,0.17
France,20 Apr 2020,2051,114557,0.17
France,21 Apr 2020,2667,117224,0.17
France,21 Apr 2020,2667,117224,0.17
France,21 Apr 2020,2667,117224,0.17
France,22 Apr 2020,1827,119051,0.18
France,23 Apr 2020,1653,120704,0.18
France,23 Apr 2020,1653,120704,0.18
France,24 Apr 2020,1773,122477,0.18
France,24 Apr 2020,1773,122477,0.18
France,24 Apr 2020,1773,122477,0.18
France,25 Apr 2020,1537,124014,0.18
France,26 Apr 2020,461,124475,0.18
France,26 Apr 2020,461,124475,0.18
France,27 Apr 2020,1195,125670,0.19
France,28 Apr 2020,1065,126735,0.19
France,28 Apr 2020,1065,126735,0.19
France,28 Apr 2020,1065,126735,0.19
France,29 Apr 2020,1607,128342,0.19
France,29 Apr 2020,1607,128342,0.19
France,30 Apr 2020,1139,129481,0.19
France,1 May 2020,604,130085,0.19
France,1 May 2020,604,130085,0.19
France,1 May 2020,604,130085,0.19
France,2 May 2020,794,130879,0.19
France,2 May 2020,794,130879,0.19
France,3 May 2020,308,131187,0.19
France,4 May 2020,576,131763,0.2
France,4 May 2020,576,131763,0.2
France,5 May 2020,1104,132867,0.2
France,5 May 2020,1104,132867,0.2
France,5 May 2020,1104,132867,0.2
France,6 May 2020,4183,137050,0.2
France,7 May 2020,629,137679,0.2
France,7 May 2020,629,137679,0.2
France,8 May 2020,642,138321,0.21
France,8 May 2020,642,138321,0.21
France,8 May 2020,642,138321,0.21
France,9 May 2020,433,138754,0.21
France,10 May 2020,209,138963,0.21
France,10 May 2020,209,138963,0.21
France,11 May 2020,456,139419,0.21
France,11 May 2020,456,139419,0.21
France,11 May 2020,456,139419,0.21
France,12 May 2020,708,140127,0.21
France,13 May 2020,507,140634,0.21
France,13 May 2020,507,140634,0.21
France,14 May 2020,622,141256,0.21
France,15 May 2020,563,141819,0.21
France,15 May 2020,563,141819,0.21
France,15 May 2020,563,141819,0.21
France,16 May 2020,372,142191,0.21
France,16 May 2020,372,142191,0.21
France,17 May 2020,120,142311,0.21
France,18 May 2020,492,142803,0.21
France,18 May 2020,492,142803,0.21
France,18 May 2020,492,142803,0.21
France,19 May 2020,524,143327,0.21
France,19 May 2020,524,143327,0.21
France,20 May 2020,418,143745,0.21
France,21 May 2020,318,144063,0.21
France,21 May 2020,318,144063,0.21
France,22 May 2020,403,144466,0.21
France,22 May 2020,403,144466,0.21
France,22 May 2020,403,144466,0.21
France,23 May 2020,240,144706,0.21
France,24 May 2020,115,144821,0.22
France,24 May 2020,115,144821,0.22
France,25 May 2020,358,145179,0.22
France,25 May 2020,358,145179,0.22
France,25 May 2020,358,145179,0.22
France,26 May 2020,276,145455,0.22
France,27 May 2020,191,145646,0.22
France,27 May 2020,191,145646,0.22
France,29 May 2020,597,146243,0.22
France,30 May 2020,1828,148071,0.22
France,30 May 2020,1828,148071,0.22
France,30 May 2020,1828,148071,0.22
France,31 May 2020,257,148328,0.22
France,31 May 2020,257,148328,0.22
France,1 Jun 2020,338,148666,0.22
France,3 Jun 2020,352,149018,0.22
France,3 Jun 2020,352,149018,0.22
France,3 Jun 2020,352,149018,0.22
France,4 Jun 2020,767,149785,0.22
France,4 Jun 2020,767,149785,0.22
France,5 Jun 2020,611,150396,0.22
France,6 Jun 2020,579,150975,0.22
France,6 Jun 2020,579,150975,0.22
France,7 Jun 2020,343,151318,0.22
France,7 Jun 2020,343,151318,0.22
France,7 Jun 2020,343,151318,0.22
France,8 Jun 2020,211,151529,0.23
France,9 Jun 2020,403,151932,0.23
France,9 Jun 2020,403,151932,0.23
France,10 Jun 2020,545,152477,0.23
France,10 Jun 2020,545,152477,0.23
France,10 Jun 2020,545,152477,0.23
France,11 Jun 2020,425,152902,0.23
France,12 Jun 2020,726,153628,0.23
France,12 Jun 2020,726,153628,0.23
France,13 Jun 2020,526,154154,0.23
France,14 Jun 2020,407,154561,0.23
France,14 Jun 2020,407,154561,0.23
France,14 Jun 2020,407,154561,0.23
France,15 Jun 2020,152,154713,0.23
France,15 Jun 2020,152,154713,0.23
France,16 Jun 2020,344,155057,0.23
France,17 Jun 2020,458,155515,0.23
France,17 Jun 2020,458,155515,0.23
France,17 Jun 2020,458,155515,0.23
France,18 Jun 2020,467,155982,0.23
France,18 Jun 2020,467,155982,0.23
France,19 Jun 2020,811,156793,0.23
France,20 Jun 2020,641,157434,0.23
France,20 Jun 2020,641,157434,0.23
France,21 Jun 2020,284,157718,0.23
France,21 Jun 2020,284,157718,0.23
France,21 Jun 2020,284,157718,0.23
France,22 Jun 2020,373,158091,0.23
France,23 Jun 2020,517,158608,0.24
France,23 Jun 2020,517,158608,0.24
France,24 Jun 2020,81,158689,0.24
France,24 Jun 2020,81,158689,0.24
France,24 Jun 2020,81,158689,0.24
France,26 Jun 2020,1588,160277,0.24
France,30 Jun 2020,541,160818,0.24
France,30 Jun 2020,541,160818,0.24
France,1 Jul 2020,918,161736,0.24
France,2 Jul 2020,659,162395,0.24
France,2 Jul 2020,659,162395,0.24
France,2 Jul 2020,659,162395,0.24
France,3 Jul 2020,582,162977,0.24
France,3 Jul 2020,582,162977,0.24
France,7 Jul 2020,475,163452,0.24
France,8 Jul 2020,663,164115,0.24
France,8 Jul 2020,663,164115,0.24
France,8 Jul 2020,663,164115,0.24
France,9 Jul 2020,531,164646,0.24
France,9 Jul 2020,531,164646,0.24
France,10 Jul 2020,748,165394,0.25
France,16 Jul 2020,534,165928,0.25
France,16 Jul 2020,534,165928,0.25
France,17 Jul 2020,836,166764,0.25
France,17 Jul 2020,836,166764,0.25
France,17 Jul 2020,836,166764,0.25
France,21 Jul 2020,584,167348,0.25
France,22 Jul 2020,998,168346,0.25
France,22 Jul 2020,998,168346,0.25
France,23 Jul 2020,1062,169408,0.25
France,23 Jul 2020,1062,169408,0.25
France,23 Jul 2020,1062,169408,0.25
France,24 Jul 2020,1130,170538,0.25
France,25 Jul 2020,1108,171646,0.25
France,25 Jul 2020,1108,171646,0.25
France,26 Jul 2020,929,172575,0.26
France,27 Jul 2020,514,173089,0.26
France,27 Jul 2020,514,173089,0.26
France,27 Jul 2020,514,173089,0.26
France,28 Jul 2020,725,173814,0.26
France,28 Jul 2020,725,173814,0.26
France,29 Jul 2020,1392,175206,0.26
France,30 Jul 2020,1377,176583,0.26
France,30 Jul 2020,1377,176583,0.26
France,30 Jul 2020,1377,176583,0.26
France,31 Jul 2020,1346,177929,0.26
France,31 Jul 2020,1346,177929,0.26
France,1 Aug 2020,1628,179557,0.27
France,2 Aug 2020,1192,180749,0.27
France,2 Aug 2020,1192,180749,0.27
France,3 Aug 2020,556,181305,0.27
France,3 Aug 2020,556,181305,0.27
France,3 Aug 2020,556,181305,0.27
France,4 Aug 2020,1039,182344,0.27
France,5 Aug 2020,1695,184039,0.27
France,5 Aug 2020,1695,184039,0.27
France,6 Aug 2020,1604,185643,0.28
France,6 Aug 2020,1604,185643,0.28
France,6 Aug 2020,1604,185643,0.28
France,7 Aug 2020,2288,187931,0.28
France,8 Aug 2020,2184,190115,0.28
France,8 Aug 2020,2184,190115,0.28
France,9 Aug 2020,1885,192000,0.29
France,10 Aug 2020,785,192785,0.29
France,10 Aug 2020,785,192785,0.29
France,10 Aug 2020,785,192785,0.29
France,11 Aug 2020,1397,194182,0.29
France,11 Aug 2020,1397,194182,0.29
France,12 Aug 2020,2524,196706,0.29
France,13 Aug 2020,2669,199375,0.3
France,13 Aug 2020,2669,199375,0.3
France,13 Aug 2020,2669,199375,0.3
France,14 Aug 2020,2846,202221,0.3
France,14 Aug 2020,2846,202221,0.3
France,15 Aug 2020,3310,205531,0.31
France,16 Aug 2020,3015,208546,0.31
France,16 Aug 2020,3015,208546,0.31
France,17 Aug 2020,493,209039,0.31
France,17 Aug 2020,493,209039,0.31
France,17 Aug 2020,493,209039,0.31
France,18 Aug 2020,2238,211277,0.31
France,19 Aug 2020,3776,215053,0.32
France,19 Aug 2020,3776,215053,0.32
France,20 Aug 2020,4771,219824,0.33
France,20 Aug 2020,4771,219824,0.33
France,20 Aug 2020,4771,219824,0.33
France,21 Aug 2020,4586,224410,0.33
France,22 Aug 2020,3602,228012,0.34
France,22 Aug 2020,3602,228012,0.34
France,23 Aug 2020,4897,232909,0.35
France,24 Aug 2020,1955,234864,0.35
France,24 Aug 2020,1955,234864,0.35
France,24 Aug 2020,1955,234864,0.35
France,25 Aug 2020,3304,238168,0.35
France,25 Aug 2020,3304,238168,0.35
France,26 Aug 2020,5429,243597,0.36
France,27 Aug 2020,6111,249708,0.37
France,27 Aug 2020,6111,249708,0.37
France,27 Aug 2020,6111,249708,0.37
France,28 Aug 2020,7379,257087,0.38
France,28 Aug 2020,7379,257087,0.38
France,29 Aug 2020,5453,262540,0.39
France,30 Aug 2020,5413,267953,0.4
France,30 Aug 2020,5413,267953,0.4
France,31 Aug 2020,3082,271035,0.4
France,31 Aug 2020,3082,271035,0.4
France,31 Aug 2020,3082,271035,0.4
France,1 Sept 2020,4982,276017,0.41
France,2 Sept 2020,7017,283034,0.42
France,2 Sept 2020,7017,283034,0.42
France,3 Sept 2020,7157,290191,0.43
France,3 Sept 2020,7157,290191,0.43
France,3 Sept 2020,7157,290191,0.43
France,4 Sept 2020,8975,299166,0.44
France,5 Sept 2020,8550,307716,0.46
France,5 Sept 2020,8550,307716,0.46
France,6 Sept 2020,7071,314787,0.47
France,7 Sept 2020,4203,318990,0.47
France,7 Sept 2020,4203,318990,0.47
France,7 Sept 2020,4203,318990,0.47
France,8 Sept 2020,6544,325534,0.48
France,8 Sept 2020,6544,325534,0.48
France,9 Sept 2020,8577,334111,0.5
France,10 Sept 2020,9843,343954,0.51
France,10 Sept 2020,9843,343954,0.51
France,10 Sept 2020,9843,343954,0.51
France,11 Sept 2020,9406,353360,0.52
France,11 Sept 2020,9406,353360,0.52
France,12 Sept 2020,10561,363921,0.54
France,13 Sept 2020,7183,371104,0.55
France,13 Sept 2020,7183,371104,0.55
France,14 Sept 2020,6158,377262,0.56
France,14 Sept 2020,6158,377262,0.56
France,14 Sept 2020,6158,377262,0.56
France,15 Sept 2020,7852,385114,0.57
France,16 Sept 2020,9784,394898,0.59
France,16 Sept 2020,9784,394898,0.59
France,17 Sept 2020,10530,405428,0.6
France,17 Sept 2020,10530,405428,0.6
France,17 Sept 2020,10530,405428,0.6
France,18 Sept 2020,13278,418706,0.62
France,19 Sept 2020,13498,432204,0.64
France,19 Sept 2020,13498,432204,0.64
France,20 Sept 2020,11569,443773,0.66
France,21 Sept 2020,4298,448071,0.67
France,21 Sept 2020,4298,448071,0.67
France,21 Sept 2020,4298,448071,0.67
France,22 Sept 2020,10008,458079,0.68
France,22 Sept 2020,10008,458079,0.68
France,23 Sept 2020,13072,471151,0.7
France,24 Sept 2020,16096,487247,0.72
France,24 Sept 2020,16096,487247,0.72
France,24 Sept 2020,16096,487247,0.72
France,25 Sept 2020,15797,503044,0.75
France,25 Sept 2020,15797,503044,0.75
France,26 Sept 2020,14412,517456,0.77
France,27 Sept 2020,11123,528579,0.79
France,27 Sept 2020,11123,528579,0.79
France,28 Sept 2020,4070,532649,0.79
France,28 Sept 2020,4070,532649,0.79
France,28 Sept 2020,4070,532649,0.79
France,29 Sept 2020,8051,540700,0.8
France,30 Sept 2020,12845,553545,0.82
France,30 Sept 2020,12845,553545,0.82
France,1 Oct 2020,13970,567515,0.84
France,1 Oct 2020,13970,567515,0.84
France,1 Oct 2020,13970,567515,0.84
France,2 Oct 2020,12148,579663,0.86
France,3 Oct 2020,16972,596635,0.89
France,3 Oct 2020,16972,596635,0.89
France,4 Oct 2020,12565,609200,0.9
France,4 Oct 2020,12565,609200,0.9
France,4 Oct 2020,12565,609200,0.9
France,5 Oct 2020,5084,614284,0.91
France,6 Oct 2020,10489,624773,0.93
France,6 Oct 2020,10489,624773,0.93
France,7 Oct 2020,18746,643519,0.96
France,8 Oct 2020,18129,661648,0.98
France,8 Oct 2020,18129,661648,0.98
France,8 Oct 2020,18129,661648,0.98
France,9 Oct 2020,20339,681987,1.01
France,9 Oct 2020,20339,681987,1.01
France,10 Oct 2020,26896,708883,1.05
France,11 Oct 2020,16101,724984,1.08
France,11 Oct 2020,16101,724984,1.08
France,11 Oct 2020,16101,724984,1.08
France,12 Oct 2020,8505,733489,1.09
France,12 Oct 2020,8505,733489,1.09
France,13 Oct 2020,12993,746482,1.11
France,14 Oct 2020,22591,769073,1.14
France,14 Oct 2020,22591,769073,1.14
France,15 Oct 2020,30621,799694,1.19
France,15 Oct 2020,30621,799694,1.19
France,15 Oct 2020,30621,799694,1.19
France,16 Oct 2020,25086,824780,1.23
France,17 Oct 2020,32427,857207,1.27
France,17 Oct 2020,32427,857207,1.27
France,18 Oct 2020,29837,887044,1.32
France,18 Oct 2020,29837,887044,1.32
France,18 Oct 2020,29837,887044,1.32
France,19 Oct 2020,13243,900287,1.34
France,20 Oct 2020,20468,920755,1.37
France,20 Oct 2020,20468,920755,1.37
France,21 Oct 2020,26676,947431,1.41
France,22 Oct 2020,41622,989053,1.47
France,22 Oct 2020,41622,989053,1.47
France,22 Oct 2020,41622,989053,1.47
France,23 Oct 2020,42032,1031085,1.53
France,23 Oct 2020,42032,1031085,1.53
France,24 Oct 2020,45422,1076507,1.6
France,25 Oct 2020,52013,1128520,1.68
France,25 Oct 2020,52013,1128520,1.68
France,25 Oct 2020,52013,1128520,1.68
France,26 Oct 2020,26768,1155288,1.72
France,26 Oct 2020,26768,1155288,1.72
France,27 Oct 2020,33417,1188705,1.77
France,28 Oct 2020,36437,1225142,1.82
France,28 Oct 2020,36437,1225142,1.82
France,29 Oct 2020,47637,1272779,1.89
France,29 Oct 2020,47637,1272779,1.89
France,29 Oct 2020,47637,1272779,1.89
France,30 Oct 2020,49215,1321994,1.96
France,31 Oct 2020,35641,1357635,2.02
France,31 Oct 2020,35641,1357635,2.02
France,1 Nov 2020,45570,1403205,2.08
France,1 Nov 2020,45570,1403205,2.08
France,1 Nov 2020,45570,1403205,2.08
France,2 Nov 2020,53238,1456443,2.16
France,3 Nov 2020,36330,1492773,2.22
France,3 Nov 2020,36330,1492773,2.22
France,4 Nov 2020,40558,1533331,2.28
France,5 Nov 2020,58046,1591377,2.36
France,5 Nov 2020,58046,1591377,2.36
France,5 Nov 2020,58046,1591377,2.36
France,6 Nov 2020,60486,1651863,2.45
France,6 Nov 2020,60486,1651863,2.45
France,7 Nov 2020,86852,1738715,2.58
France,8 Nov 2020,38619,1777334,2.64
France,8 Nov 2020,38619,1777334,2.64
France,8 Nov 2020,38619,1777334,2.64
France,9 Nov 2020,20155,1797489,2.67
France,9 Nov 2020,20155,1797489,2.67
France,10 Nov 2020,22180,1819669,2.7
France,11 Nov 2020,35879,1855548,2.76
France,11 Nov 2020,35879,1855548,2.76
France,12 Nov 2020,33172,1888720,2.81
France,12 Nov 2020,33172,1888720,2.81
France,12 Nov 2020,33172,1888720,2.81
France,13 Nov 2020,23794,1912514,2.84
France,14 Nov 2020,32095,1944609,2.89
France,14 Nov 2020,32095,1944609,2.89
France,15 Nov 2020,27228,1971837,2.93
France,15 Nov 2020,27228,1971837,2.93
France,15 Nov 2020,27228,1971837,2.93
France,16 Nov 2020,9406,1981243,2.94
France,17 Nov 2020,45522,2026765,3.01
France,17 Nov 2020,45522,2026765,3.01
France,18 Nov 2020,28383,2055148,3.05
France,19 Nov 2020,21150,2076298,3.08
France,19 Nov 2020,21150,2076298,3.08
France,19 Nov 2020,21150,2076298,3.08
France,20 Nov 2020,22882,2099180,3.12
France,20 Nov 2020,22882,2099180,3.12
France,21 Nov 2020,17881,2117061,3.14
France,22 Nov 2020,13157,2130218,3.16
France,22 Nov 2020,13157,2130218,3.16
France,22 Nov 2020,13157,2130218,3.16
France,23 Nov 2020,4452,2134670,3.17
France,23 Nov 2020,4452,2134670,3.17
France,24 Nov 2020,9155,2143825,3.18
France,25 Nov 2020,16282,2160107,3.21
France,25 Nov 2020,16282,2160107,3.21
France,26 Nov 2020,13563,2173670,3.23
France,26 Nov 2020,13563,2173670,3.23
France,26 Nov 2020,13563,2173670,3.23
France,27 Nov 2020,12459,2186129,3.25
France,28 Nov 2020,12580,2198709,3.27
France,28 Nov 2020,12580,2198709,3.27
France,29 Nov 2020,9784,2208493,3.28
France,29 Nov 2020,9784,2208493,3.28
France,29 Nov 2020,9784,2208493,3.28
France,30 Nov 2020,4005,2212498,3.29
France,1 Dec 2020,8083,2220581,3.3
France,1 Dec 2020,8083,2220581,3.3
France,2 Dec 2020,14064,2234645,3.32
France,3 Dec 2020,12696,2247341,3.34
France,3 Dec 2020,12696,2247341,3.34
France,3 Dec 2020,12696,2247341,3.34
France,4 Dec 2020,11221,2258562,3.35
France,4 Dec 2020,11221,2258562,3.35
France,5 Dec 2020,12923,2271485,3.37
France,6 Dec 2020,11022,2282507,3.39
France,6 Dec 2020,11022,2282507,3.39
France,6 Dec 2020,11022,2282507,3.39
France,7 Dec 2020,3411,2285918,3.4
France,7 Dec 2020,3411,2285918,3.4
France,8 Dec 2020,13713,2299631,3.42
France,9 Dec 2020,14595,2314226,3.44
France,9 Dec 2020,14595,2314226,3.44
France,10 Dec 2020,13750,2327976,3.46
France,10 Dec 2020,13750,2327976,3.46
France,10 Dec 2020,13750,2327976,3.46
France,11 Dec 2020,13406,2341382,3.48
France,12 Dec 2020,13947,2355329,3.5
France,12 Dec 2020,13947,2355329,3.5
France,13 Dec 2020,11533,2366862,3.52
France,13 Dec 2020,11533,2366862,3.52
France,13 Dec 2020,11533,2366862,3.52
France,14 Dec 2020,3063,2369925,3.52
France,15 Dec 2020,11532,2381457,3.54
France,15 Dec 2020,11532,2381457,3.54
France,16 Dec 2020,17615,2399072,3.56
France,17 Dec 2020,18254,2417326,3.59
France,17 Dec 2020,18254,2417326,3.59
France,17 Dec 2020,18254,2417326,3.59
France,18 Dec 2020,15674,2433000,3.61
France,18 Dec 2020,15674,2433000,3.61
France,19 Dec 2020,17565,2450565,3.64
France,20 Dec 2020,12799,2463364,3.66
France,20 Dec 2020,12799,2463364,3.66
France,20 Dec 2020,12799,2463364,3.66
France,21 Dec 2020,5797,2469161,3.67
France,21 Dec 2020,5797,2469161,3.67
France,22 Dec 2020,11795,2480956,3.69
France,23 Dec 2020,14929,2495885,3.71
France,23 Dec 2020,14929,2495885,3.71
France,24 Dec 2020,21634,2517519,3.74
France,24 Dec 2020,21634,2517519,3.74
France,24 Dec 2020,21634,2517519,3.74
France,25 Dec 2020,20262,2537781,3.77
France,26 Dec 2020,3093,2540874,3.77
France,26 Dec 2020,3093,2540874,3.77
France,27 Dec 2020,8822,2549696,3.79
France,27 Dec 2020,8822,2549696,3.79
France,27 Dec 2020,8822,2549696,3.79
France,28 Dec 2020,2960,2552656,3.79
France,29 Dec 2020,11395,2564051,3.81
France,29 Dec 2020,11395,2564051,3.81
France,1 Jan 2021,19348,2583399,3.84
France,2 Jan 2021,3466,2586865,3.84
France,2 Jan 2021,3466,2586865,3.84
France,2 Jan 2021,3466,2586865,3.84
France,3 Jan 2021,12489,2599354,3.86
France,3 Jan 2021,12489,2599354,3.86
France,4 Jan 2021,4022,2603376,3.87
France,5 Jan 2021,20489,2623865,3.9
France,5 Jan 2021,20489,2623865,3.9
France,5 Jan 2021,20489,2623865,3.9
France,6 Jan 2021,25379,2649244,3.94
France,6 Jan 2021,25379,2649244,3.94
France,7 Jan 2021,21703,2670947,3.97
France,8 Jan 2021,19814,2690761,4.0
France,8 Jan 2021,19814,2690761,4.0
France,9 Jan 2021,20177,2710938,4.03
France,9 Jan 2021,20177,2710938,4.03
